"route_id","route_desc","route_long_name","stop_name","stop_id","stop_lat","stop_lon"
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Main St @ Pleasant St","109836",42.38247,-70.991716
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Main St @ Pleasant St","109836",42.38247,-70.991716
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Saratoga St opp Teragram St","109838",42.383963,-70.999159
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Saratoga St opp Teragram St","109838",42.383963,-70.999159
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St opp Moore St","109841",42.370713,-70.970441
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St opp Moore St","109841",42.370713,-70.970441
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St opp Crystal Cove Ave","109842",42.369467,-70.971284
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St opp Crystal Cove Ave","109842",42.369467,-70.971284
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Pontos St","109844",42.36538,-70.96932
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Pontos St","109844",42.36538,-70.96932
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Petrel St","109845",42.363754,-70.970139
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Petrel St","109845",42.363754,-70.970139
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St opp Yirrell Beach","109846",42.36303,-70.97039
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St opp Yirrell Beach","109846",42.36303,-70.97039
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Bay View Ave","109848",42.360982,-70.970887
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Bay View Ave","109848",42.360982,-70.970887
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Tafts Ave @ Otis St","109849",42.358897,-70.970587
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Tafts Ave @ Otis St","109849",42.358897,-70.970587
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Deer Island - MWRA Gate","109853",42.35569,-70.967704
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Deer Island - MWRA Gate","109853",42.35569,-70.967704
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Tafts Ave @ Otis St","109857",42.359196,-70.970574
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Tafts Ave @ Otis St","109857",42.359196,-70.970574
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Bay View Ave","109858",42.360776,-70.970795
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Bay View Ave","109858",42.360776,-70.970795
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Yirrell Beach","109860",42.362996,-70.970216
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Yirrell Beach","109860",42.362996,-70.970216
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Petrel St","109861",42.363542,-70.970071
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Petrel St","109861",42.363542,-70.970071
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St opp Pontos St","109862",42.365243,-70.96921
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St opp Pontos St","109862",42.365243,-70.96921
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Crystal Cove Ave","109864",42.369295,-70.971194
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Crystal Cove Ave","109864",42.369295,-70.971194
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Moore St","109865",42.370549,-70.970361
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Moore St","109865",42.370549,-70.970361
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Main St @ Hermon St","109868",42.381889,-70.98615
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Main St @ Hermon St","109868",42.381889,-70.98615
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Main St @ Winthrop St","109870",42.381544,-70.982478
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Revere St opp Governors Dr","109871",42.382314,-70.980466
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Revere St @ Summit Ave","109872",42.384712,-70.977889
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Revere St @ Crest Ave","109873",42.386434,-70.975916
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Crest Ave @ Grovers Ave","109874",42.384428,-70.973253
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Beach Rd @ Locust St","109875",42.382589,-70.973709
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St opp Coral Ave","109877",42.379054,-70.975001
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St opp Seafoam Ave","109878",42.377526,-70.974688
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Levy Bramson Way","109879",42.376141,-70.973918
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Cutler St","109880",42.374554,-70.972555
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Washington Ave @ River Rd","109883",42.372069,-70.97424
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Washington Ave @ Lewis Ave","109884",42.372114,-70.976577
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Washington Ave @ Willow Ave","109885",42.37228,-70.978265
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Washington Ave @ Winthrop St","109886",42.372303,-70.980875
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Pleasant St @ Vine Ave","109887",42.372479,-70.982654
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Pleasant St @ Buchanan St","109888",42.372686,-70.984401
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Pleasant St @ Bartlett Rd","109890",42.372995,-70.987061
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Pleasant St @ Somerset Ave","109891",42.373301,-70.989729
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Pauline St @ Pleasant St","109892",42.37431,-70.991123
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Pauline St @ Woodside Ave","109893",42.375811,-70.987603
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Hermon St @ Belcher St","109894",42.378202,-70.985457
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Hermon St @ Lincoln St","109895",42.379628,-70.985699
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Washington Ave","109898",42.372758,-70.971283
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Washington Ave","109898",42.372758,-70.971283
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Revere St @ Golden Dr","109899",42.385674,-70.976635
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Revere St @ Hutchinson St","109900",42.385582,-70.976529
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Beach Rd","109901",42.380764,-70.974996
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Pauline St @ Hermon St","109905",42.376865,-70.984489
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Tafts Ave @ Shirley St","109912",42.360232,-70.971021
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Tafts Ave @ Shirley St","109912",42.360232,-70.971021
"712","Local Bus","Point Shirley - Orient Heights Station via Revere Street","Shirley St @ Tafts Ave","109914",42.36011,-70.971369
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Shirley St @ Tafts Ave","109914",42.36011,-70.971369
"713","Local Bus","Point Shirley - Orient Heights Station via Winthrop Center","Hermon St @ Pauline St","109915",42.377011,-70.984515
"8","Local Bus","Harbor Point - Kenmore Station","Melnea Cass Blvd opp Kerr Way","11",42.334763,-71.084459
"19","Local Bus","Fields Corner Station - Kenmore or Ruggles Station","Melnea Cass Blvd opp Kerr Way","11",42.334763,-71.084459
"47","Local Bus","Central Square, Cambridge - Broadway Station","Melnea Cass Blvd opp Kerr Way","11",42.334763,-71.084459
"1","Key Bus","Harvard Square - Nubian Station","Massachusetts Ave @ Holyoke St","110",42.373259,-71.118124
"69","Local Bus","Harvard Square - Lechmere Station","Massachusetts Ave @ Holyoke St","110",42.373259,-71.118124
"68","Local Bus","Harvard Square - Kendall/MIT Station","Massachusetts Ave @ Holyoke St","110",42.373259,-71.118124
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","Brooks St @ Hobart St","1100",42.355618,-71.16246
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","N Beacon St @ Parsons St","1102",42.358297,-71.157999
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","N Beacon St @ Goodenough St","1103",42.357577,-71.154024
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","N Beacon St opp Vineland St","1104",42.357,-71.152801
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","N Beacon @ Market St","1105",42.356155,-71.149465
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","Guest St @ Life St","11070",42.357031,-71.145976
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","Arthur St @ Guest St - Stop & Shop","11071",42.356313,-71.141651
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","N Beacon St @ Saunders St","1109",42.354115,-71.14151
"8","Local Bus","Harbor Point - Kenmore Station","Mt Vernon St @ South Point Dr","111",42.317184,-71.040238
"16","Local Bus","Forest Hills Station - Andrew Station or Harbor Point","Mt Vernon St @ South Point Dr","111",42.317184,-71.040238
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","N Beacon St @ Cambridge St","1110",42.353583,-71.138173
"501","Commuter Bus","Brighton Center - Federal Street & Franklin Street","Cambridge St opp Hano St","1111",42.353931,-71.136365
"66","Key Bus","Harvard Square - Nubian Station","Cambridge St opp Hano St","1111",42.353931,-71.136365
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","Cambridge St opp Hano St","1111",42.353931,-71.136365
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Pemberton Point","111146",42.303676,-70.919766
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Main St from Pemberton Pnt to Spring St (FLAG)","111152",42.303427,-70.913293
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Spring St from Main St to Nantasket Ave (FLAG)","111159",42.302958,-70.902498
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Nantasket Ave from Y St to A St (FLAG)","111179",42.298619,-70.882178
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Nantasket Ave from A St to Kenberma St (FLAG)","111196",42.287379,-70.876717
"501","Commuter Bus","Brighton Center - Federal Street & Franklin Street","Cambridge St @ Harvard Ave","1112",42.355485,-71.132615
"66","Key Bus","Harvard Square - Nubian Station","Cambridge St @ Harvard Ave","1112",42.355485,-71.132615
"64","Local Bus","Oak Square - University Park or Kendall/MIT Station","Cambridge St @ Harvard Ave","1112",42.355485,-71.132615
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Nantasket Ave from Kenberma St to Bay St (FLAG)","111206",42.279455,-70.869833
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Nantasket Ave from Bay St to Wash Blvd (FLAG)","111214",42.27314,-70.86018
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Nantasket Ave from Wash Blvd to Park Ave (FLAG)","111217",42.270704,-70.856877
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Park Ave from Nantasket Ave to Rockland Cir (FLAG)","111219",42.267539,-70.8533
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Rockland Cir from Park to Rockland House Rd (FLAG)","111220",42.266442,-70.853888
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Wash Blvd from Rockland House Rd to Med Ctr (FLAG)","111222",42.26487,-70.85755
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Wash Blvd @ Hull Medical Ctr (FLAG)","111223",42.263534,-70.859295
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Atlantic Ave - Nantasket Ave to School St (FLAG)","111232",42.265539,-70.846749
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","School St - Atlantic Ave to Nantasket Ave (FLAG)","111234",42.264411,-70.84597
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Nantasket Ave from School St to Rockland St (FLAG)","111236",42.261535,-70.845016
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Summer St from Rockland St to Cushing Way (FLAG)","111248",42.247716,-70.876317
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Summer St from Cushing Way to Water St (FLAG)","111251",42.245686,-70.882913
"714","Local Bus","Pemberton Point, Hull - Station Street, Hingham","Summer St from Water St to Cushing Way (FLAG)","111258",42.245593,-70.882668
"39","Key Bus","Forest Hills Station - Back Bay Station","Centre St @ Roseway St","11131",42.318993,-71.111932
"35","Local Bus","Dedham Mall or Stimson Street - Forest Hills Station","Centre St @ Roseway St","11131",42.318993,-71.111932
